ID,precipitacao,uso_solo,radiacao,temperatura,umidade_ar,vento,vazao_Q95,ano
4399,1.2392803,Agropecuaria,1674.2418,25.646375,61.996468,1.551263,44.809879,2022
4400,1.2329109,Floresta,1677.5978,25.7124,61.903759,1.48403,43.354214,2022
4401,1.2409382,Floresta,1680.4345,25.770906,61.872676,1.3865304,41.049878,2022
4402,1.2621399,Agropecuaria,1682.9781,25.822293,61.901897,1.2583138,37.800728,2022
4403,1.2987001,Floresta,1685.4694,25.866017,61.969884,1.116797,33.56329,2022
4404,1.3359021,Agropecuaria,1687.1847,25.893899,62.0339,1.0108858,28.473263,2022
4405,1.330404,Agropecuaria,1685.5881,25.886881,62.062839,1.000999,23.01456,2022
4406,1.2823319,Agropecuaria,1677.9732,25.829367,62.080299,1.0981329,17.937707,2022
4407,1.2343141,Floresta,1664.0874,25.725109,62.142111,1.2522015,13.44,2022
4408,1.1931942,Floresta,1645.6587,25.589733,62.282204,1.4089221,8.8279243,2022
4409,1.1646367,Agropecuaria,1624.4481,25.43694,62.503927,1.5423182,5.8661958,2022
4410,1.1838904,Agropecuaria,1601.4712,25.274822,62.798175,1.6473722,7.8983068,2022
4411,1.2185113,Agropecuaria,1577.0996,25.107832,63.155991,1.7268901,13.337316,2022
4412,1.2369223,Agropecuaria,1551.2863,24.939079,63.572815,1.7847548,19.2147,2022
4413,1.2426086,Floresta,1523.683,24.771817,64.049539,1.8236362,24.262584,2022
4414,1.2438795,Floresta,1493.6454,24.610328,64.593456,1.8444076,28.233145,2022
4415,1.2459572,Floresta,1460.1478,24.460374,65.220308,1.8459765,31.163811,2022
4416,1.251677,Floresta,1421.6248,24.32913,65.957871,1.8251005,33.103863,2022
4417,1.2629369,Floresta,1375.7844,24.224302,66.850504,1.7761642,34.040652,2022
4418,1.2815705,Floresta,1319.5771,24.152141,67.961216,1.6912975,33.888058,2022
4483,1.339189,Agropecuaria,1673.8149,25.496949,62.455741,1.6260668,43.500557,2022
4484,1.3133005,Agropecuaria,1679.3241,25.586311,62.217725,1.6088025,43.737227,2022
4485,1.2494037,Floresta,1684.2741,25.669116,62.020085,1.576309,43.247449,2022
4486,1.2259448,Agropecuaria,1688.1001,25.740368,61.878352,1.525999,41.931619,2022
4487,1.2197248,Floresta,1690.3227,25.795871,61.803795,1.4560751,39.661787,2022
4488,1.2225266,Agropecuaria,1690.7947,25.833564,61.797034,1.3692305,36.27719,2022
4489,1.2325689,Floresta,1689.7938,25.853606,61.840462,1.2795574,31.624786,2022
4490,1.2415964,Floresta,1687.535,25.854965,61.900672,1.216883,25.727495,2022
4491,1.2344884,Floresta,1683.254,25.830733,61.953877,1.2134903,19.196633,2022
4492,1.2109651,Floresta,1675.3031,25.771064,62.013155,1.2758316,13.715842,2022
4493,1.1930742,Floresta,1662.6314,25.67276,62.115201,1.3790632,11.244036,2022
4494,1.1897577,Floresta,1645.5373,25.541659,62.286195,1.4918674,11.181295,2022
4495,1.1917351,Floresta,1625.0132,25.386891,62.531833,1.5949435,11.721314,2022
4496,1.2015855,Agropecuaria,1601.9658,25.216157,62.847085,1.6811533,13.746517,2022
4497,1.21632,Floresta,1576.9179,25.034768,63.225794,1.7496062,17.634255,2022
4498,1.2278356,Agropecuaria,1550.0043,24.846606,63.664997,1.8013252,22.300426,2022
4499,1.2344922,Agropecuaria,1521.0238,24.655571,64.166414,1.8371285,26.794719,2022
4500,1.2385697,Agropecuaria,1489.4394,24.467018,64.737695,1.8566527,30.672293,2022
4501,1.2426949,Floresta,1454.2764,24.289016,65.395089,1.8577176,33.762679,2022
4502,1.2488702,Agropecuaria,1413.8804,24.133019,66.168881,1.8356435,35.973791,2022
4503,1.2585855,Agropecuaria,1365.5219,24.01319,67.112401,1.7824205,37.204385,2022
4569,1.2719005,Agropecuaria,1683.0358,25.506313,62.564268,1.6392473,42.487235,2022
4570,1.2576506,Floresta,1690.7852,25.615908,62.252246,1.6281055,42.973585,2022
4571,1.2218295,Agropecuaria,1697.9823,25.717839,61.981654,1.6061288,42.653148,2022
4572,1.2035841,Floresta,1703.685,25.804112,61.771571,1.5727144,41.422693,2022
4573,1.188507,Agropecuaria,1706.9127,25.866766,61.637753,1.5283513,39.140838,2022
4574,1.1750629,Agropecuaria,1707.0342,25.900443,61.586014,1.4765425,35.588897,2022
4575,1.1704844,Agropecuaria,1704.1196,25.904609,61.605173,1.4266464,30.456353,2022
4576,1.1751002,Agropecuaria,1698.7507,25.882174,61.669479,1.3945419,23.452656,2022
4577,1.1715098,Agropecuaria,1691.1655,25.834154,61.757301,1.3958949,14.855934,2022
4578,1.144239,Floresta,1680.753,25.757158,61.869754,1.4347489,6.973776,2022
4579,1.1291742,Floresta,1666.7144,25.647961,62.025246,1.5007584,4.6421606,2022
4580,1.1589444,Floresta,1648.8926,25.50805,62.24001,1.5781185,8.6391625,2022
4581,1.185844,Agropecuaria,1627.7677,25.342632,62.519428,1.6543983,13.542445,2022
4582,1.2021842,Agropecuaria,1603.9882,25.157354,62.861748,1.722802,17.530413,2022
4583,1.214225,Agropecuaria,1578.0281,24.956527,63.263895,1.7805564,21.531951,2022
4584,1.2233229,Floresta,1550.0803,24.743293,63.72471,1.8267978,25.797475,2022
4585,1.2297839,Floresta,1520.0626,24.520983,64.246149,1.8610426,30.032836,2022
4586,1.2346744,Floresta,1487.6169,24.295131,64.834213,1.8821243,33.92347,2022
4587,1.2394046,Floresta,1452.0107,24.075884,65.501397,1.8872376,37.241683,2022
4588,1.2452655,Floresta,1411.8407,23.880167,66.272928,1.8707972,39.801577,2022
4654,1.1704792,Agropecuaria,1683.5608,25.387746,63.089121,1.651365,41.004701,2022
4655,1.0927063,Agropecuaria,1693.9864,25.52657,62.653804,1.6535304,42.576779,2022
4656,1.1271641,Agropecuaria,1705.1947,25.667652,62.238264,1.6482855,43.309559,2022
4657,1.1705072,Agropecuaria,1716.3361,25.802926,61.863429,1.6356366,43.105282,2022
4658,1.171981,Floresta,1726.0719,25.921202,61.552613,1.6162047,41.89095,2022
4659,1.146002,Agropecuaria,1732.7138,26.009096,61.330112,1.5915012,39.56345,2022
4660,1.1052258,Agropecuaria,1734.7211,26.054686,61.213961,1.5645049,35.911368,2022
4661,1.0838006,Floresta,1731.4102,26.052679,61.205472,1.5405048,30.547602,2022
4662,1.1060376,Floresta,1723.2504,26.006476,61.285884,1.5271535,22.951766,2022
4663,1.1289223,Agropecuaria,1711.2568,25.923775,61.428609,1.5319362,13.048098,2022
4664,1.1067966,Floresta,1696.1114,25.810391,61.616923,1.55781,3.3630662,2022
4665,1.0849952,Agropecuaria,1678.0198,25.669188,61.848404,1.6013388,0.62488507,2022
4667,1.1771634,Agropecuaria,1633.7478,25.313671,62.454967,1.7121402,14.245985,2022
4668,1.1991255,Agropecuaria,1608.2441,25.105042,62.833947,1.7668048,20.145776,2022
4669,1.2121285,Floresta,1580.8861,24.878091,63.264434,1.8161846,24.968452,2022
4670,1.2208215,Agropecuaria,1551.7821,24.633112,63.747896,1.8587795,29.472426,2022
4671,1.2270241,Agropecuaria,1520.9015,24.370706,64.286665,1.8937316,33.847339,2022
4672,1.2318807,Floresta,1488.1054,24.094358,64.883743,1.9199024,37.999677,2022
4673,1.2364061,Floresta,1453.0976,23.81433,65.543775,1.9347668,41.736562,2022
4674,1.2414931,Agropecuaria,1415.1488,23.5525,66.278108,1.9328633,44.818787,2022
4740,1.1090806,Floresta,1692.2007,25.379363,63.298021,1.6613464,41.912183,2022
4741,0.93138895,Agropecuaria,1706.4142,25.557394,62.725684,1.6670213,43.963794,2022
4742,1.0340398,Agropecuaria,1722.5965,25.744539,62.169102,1.6668384,44.9417,2022
4743,1.1367497,Agropecuaria,1739.9358,25.933048,61.646757,1.6612982,44.755659,2022
4744,1.1453257,Floresta,1756.7144,26.108699,61.185921,1.6516684,43.4219,2022
4745,1.0972498,Agropecuaria,1770.1522,26.249496,60.826107,1.639865,40.967872,2022
4746,0.99389295,Floresta,1776.9068,26.329679,60.611598,1.6282497,37.303966,2022
4747,0.92160247,Agropecuaria,1774.5119,26.330915,60.569867,1.6196167,32.149038,2022
4748,1.0084841,Agropecuaria,1762.8982,26.253735,60.690059,1.6174301,25.112676,2022
4749,1.0952387,Agropecuaria,1744.3117,26.116393,60.927253,1.6254139,16.306981,2022
4750,1.1176218,Floresta,1721.5756,25.941294,61.231898,1.64586,8.1146034,2022
4751,1.1189967,Agropecuaria,1696.6378,25.743891,61.573122,1.6781091,5.7092167,2022
4753,1.1794917,Floresta,1643.1596,25.30517,62.334263,1.7639404,17.297609,2022
4754,1.1995442,Agropecuaria,1614.9415,25.064176,62.760243,1.8096465,23.426077,2022
4755,1.2119754,Floresta,1585.6605,24.804795,63.224466,1.8536208,28.663632,2022
4756,1.2200746,Agropecuaria,1555.194,24.522143,63.732632,1.8947385,33.533623,2022
4757,1.2256956,Agropecuaria,1523.4633,24.211277,64.288565,1.9327271,38.315541,2022
4758,1.2299883,Floresta,1490.529,23.869955,64.892424,1.9675083,43.018269,2022
4759,1.2338111,Agropecuaria,1456.6482,23.503937,65.53904,1.9981132,47.467078,2022
4760,1.2378508,Floresta,1422.1268,23.135798,66.219314,2.0207386,51.360211,2022
4761,1.2426267,Floresta,1386.5957,22.815462,66.932232,2.0255471,54.320998,2022
4826,1.1579233,Agropecuaria,1700.7046,25.366967,63.531503,1.6692366,44.319554,2022
4827,1.0736067,Area_nao_vegetada,1719.6333,25.595427,62.784125,1.6785614,47.032516,2022
4828,1.1015809,Floresta,1742.392,25.844708,62.045156,1.6823298,48.252722,2022
4829,1.1446668,Agropecuaria,1768.5823,26.110865,61.322426,1.6812205,47.873388,2022
4830,1.1346956,Agropecuaria,1796.3275,26.378483,60.643496,1.6767635,46.120353,2022
4831,1.0685803,Agropecuaria,1821.3093,26.612943,60.07159,1.6711867,43.311875,2022
4832,0.91344296,Floresta,1836.8297,26.761399,59.702935,1.666984,39.597503,2022
4833,0.77638526,Corpo_dagua,1836.6468,26.775855,59.620725,1.6664054,34.912859,2022
4834,0.93912729,Floresta,1819.5709,26.649286,59.825736,1.6713985,29.156895,2022
4835,1.0726909,Floresta,1790.5124,26.422623,60.226656,1.6837791,22.703422,2022
4836,1.1258942,Floresta,1756.2701,26.150513,60.710497,1.7047189,17.238266,2022
4837,1.1483944,Floresta,1721.4476,25.869179,61.205552,1.7338933,15.422533,2022
4839,1.1890225,Agropecuaria,1655.4413,25.316794,62.162835,1.8087903,22.719951,2022
4840,1.2042333,Agropecuaria,1623.7977,25.036979,62.643189,1.8496926,27.906777,2022
4841,1.2144645,Floresta,1592.2406,24.741745,63.144298,1.8908418,33.021336,2022
4842,1.2211608,Area_nao_vegetada,1560.2587,24.418874,63.678396,1.9321389,38.193891,2022
4843,1.2256403,Agropecuaria,1527.5986,24.055084,64.252805,1.9746557,43.57885,2022
4844,1.2288789,Agropecuaria,1494.4171,23.637962,64.866964,2.020352,49.167762,2022
4845,1.2316074,Floresta,1461.4766,23.161548,65.507817,2.0712541,54.748474,2022
4846,1.23439,Floresta,1430.236,22.63937,66.14548,2.1272285,59.905983,2022
4847,1.2376482,Floresta,1402.2868,22.127845,66.739022,2.1809004,64.074329,2022
4911,1.265556,Agropecuaria,1689.1865,25.087468,64.761799,1.6552207,43.536908,2022
4912,1.2262476,Agropecuaria,1708.226,25.346097,63.792031,1.674746,48.732437,2022
4913,1.1903793,Agropecuaria,1732.4519,25.633105,62.839112,1.6879005,52.479161,2022
4914,1.1779243,Agropecuaria,1762.9866,25.957505,61.883838,1.6944891,53.962451,2022
4915,1.168927,Agropecuaria,1800.4556,26.32494,60.909938,1.6950656,52.899886,2022
4916,1.138065,Floresta,1843.4709,26.724318,59.934596,1.691013,50.079184,2022
4917,1.0764763,Agropecuaria,1886.0289,27.106509,59.0501,1.684901,46.438337,2022
4918,0.98407464,Agropecuaria,1915.8499,27.371733,58.444145,1.680671,42.428626,2022
4919,0.92577084,Agropecuaria,1919.2969,27.411121,58.312838,1.6826966,38.129291,2022
4920,0.99649765,Agropecuaria,1893.0785,27.201932,58.677054,1.6936633,33.572155,2022
4921,1.0824937,Agropecuaria,1847.8025,26.833909,59.343698,1.7135465,29.100294,2022
4922,1.1346768,Agropecuaria,1797.3595,26.42105,60.085229,1.7407589,25.63999,2022
4926,1.2121052,Agropecuaria,1634.1564,25.022392,62.490532,1.886807,33.043716,2022
4927,1.2194898,Agropecuaria,1600.3362,24.693191,63.026356,1.9267021,37.933107,2022
4928,1.2240281,Floresta,1566.8909,24.333724,63.5843,1.9686629,43.469419,2022
4929,1.2267354,Agropecuaria,1533.2714,23.920866,64.177223,2.0154826,49.719155,2022
4930,1.228412,Agropecuaria,1499.5678,23.428967,64.807153,2.0717023,56.645049,2022
4931,1.229661,Floresta,1466.8032,22.833573,65.458969,2.1433348,63.974166,2022
4932,1.230955,Floresta,1437.3052,22.126572,66.09024,2.2357272,71.11172,2022
4933,1.232673,Formacao_natural,1414.5302,21.356312,66.626214,2.3461083,77.159608,2022
4997,1.3034774,Agropecuaria,1691.3083,25.002298,65.280913,1.6528861,48.860804,2022
4998,1.2744703,Floresta,1713.9402,25.313264,64.072486,1.6785659,55.759845,2022
4999,1.2456025,Floresta,1743.2576,25.658637,62.907654,1.6956926,61.441671,2022
5000,1.2210562,Floresta,1781.5448,26.060039,61.729533,1.704184,63.369307,2022
5001,1.1905284,Floresta,1831.0607,26.538775,60.483743,1.7041681,60.384288,2022
5002,1.1422417,Agropecuaria,1891.9077,27.096943,59.160409,1.6962763,55.191682,2022
5003,1.0736947,Agropecuaria,1957.0454,27.675692,57.874363,1.6831128,49.984102,2022
5004,1.0096909,Agropecuaria,2006.674,28.109548,56.943484,1.671522,45.326067,2022
5005,0.99923202,Floresta,2014.9652,28.185324,56.756519,1.6717505,41.153688,2022
5006,1.0434646,Floresta,1975.2173,27.852785,57.366642,1.6897391,37.383257,2022
5007,1.1022941,Floresta,1908.2378,27.290486,58.397439,1.7220033,34.154048,2022
5008,1.1496101,Floresta,1838.4415,26.70332,59.45093,1.7612926,31.882725,2022
5009,1.1817173,Floresta,1777.384,26.186424,60.354871,1.8025684,31.071432,2022
5010,1.2025211,Agropecuaria,1726.482,25.749389,61.10053,1.8435067,31.95555,2022
5012,1.2231384,Floresta,1645.1831,25.016145,62.312599,1.9220842,38.131827,2022
5013,1.227004,Agropecuaria,1609.6199,24.661732,62.873242,1.9610292,43.045511,2022
5014,1.2285605,Agropecuaria,1575.0854,24.277091,63.447561,2.002662,49.190994,2022
5015,1.228798,Floresta,1540.6946,23.830485,64.054429,2.0513682,56.691203,2022
5016,1.2283622,Agropecuaria,1506.3414,23.284362,64.700656,2.1139756,65.571377,2022
5017,1.2276972,Agropecuaria,1472.9864,22.595947,65.375276,2.2000531,75.545713,2022
5018,1.2271804,Floresta,1443.1958,21.731654,66.036502,2.3201233,85.786205,2022
5019,1.2271983,Formacao_natural,1421.4213,20.721428,66.595598,2.4762217,94.829094,2022
5078,1.171644,Agropecuaria,1637.4488,23.774688,71.613712,1.470777,0.49523659,2022
5079,1.3558996,Floresta,1638.4186,23.780326,71.631207,1.4699611,15.355675,2022
5083,1.3507441,Floresta,1691.9347,24.914421,65.7717,1.6501036,57.673939,2022
5084,1.3125972,Agropecuaria,1717.3585,25.268315,64.351032,1.6823205,65.291807,2022
5085,1.2735245,Agropecuaria,1750.3896,25.658505,63.010188,1.7032821,74.922624,2022
5086,1.2481361,Floresta,1794.3637,26.119135,61.651791,1.7132112,77.951116,2022
5087,1.2097081,Agropecuaria,1853.1523,26.687667,60.18233,1.7116715,70.002386,2022
5088,1.1410868,Floresta,1928.754,27.383556,58.558126,1.6980558,60.545441,2022
5089,1.0257169,Floresta,2014.1927,28.147571,56.90068,1.6743895,53.204131,2022
5090,0.87689842,Floresta,2082.91,28.75232,55.651869,1.6509803,47.746773,2022
5091,0.89798282,Floresta,2095.7164,28.864961,55.417324,1.6469283,43.546941,2022
5092,1.0270777,Agropecuaria,2042.1977,28.402692,56.2832,1.673477,40.239468,2022
5093,1.1149514,Agropecuaria,1955.1136,27.651122,57.655535,1.7217289,37.74172,2022
5094,1.1708286,Floresta,1869.2706,26.909237,58.968018,1.7764769,36.182218,2022
5095,1.2065723,Floresta,1798.2161,26.291927,60.025206,1.8289741,35.77656,2022
5096,1.2270571,Agropecuaria,1741.7696,25.79592,60.85068,1.8764905,36.688996,2022
5098,1.2384242,Floresta,1656.1535,25.011909,62.117735,1.9577151,42.707222,2022
5099,1.2371902,Floresta,1619.8807,24.647609,62.68545,1.9947948,47.980933,2022
5100,1.2345869,Agropecuaria,1584.9614,24.256063,63.263211,2.033776,55.056175,2022
5101,1.231541,Agropecuaria,1550.2832,23.801263,63.873486,2.0800706,64.261684,2022
5102,1.2283925,Agropecuaria,1515.5659,23.240627,64.526497,2.1416561,75.849435,2022
5103,1.2252896,Floresta,1481.5467,22.524103,65.216674,2.2294837,89.674149,2022
5104,1.2224565,Floresta,1450.4825,21.608313,65.910461,2.3556137,104.6911,2022
5105,1.2203635,Agropecuaria,1426.6437,20.517467,66.524991,2.5227424,118.53117,2022
5165,1.5334173,Agropecuaria,1632.6516,23.556546,73.029287,1.424085,17.535673,2022
5166,1.4817698,Agropecuaria,1639.5101,23.76155,71.793675,1.4678638,23.972736,2022
5167,1.4413411,Floresta,1652.7085,24.098897,69.865671,1.5344423,39.315493,2022
5168,1.4366243,Agropecuaria,1670.375,24.471935,67.892342,1.5990569,61.294344,2022
5169,1.4261808,Floresta,1691.9346,24.841569,66.13708,1.6508157,74.363542,2022
5170,1.3537302,Floresta,1718.5495,25.215304,64.594013,1.6881749,74.682445,2022
5171,1.2752508,Formacao_natural,1752.7768,25.622758,63.161011,1.7122684,87.359846,2022
5172,1.258719,Floresta,1798.3459,26.104094,61.717855,1.723731,91.794244,2022
5173,1.22601,Floresta,1859.6504,26.70312,60.155139,1.7217984,76.932238,2022
5174,1.1467665,Agropecuaria,1939.2874,27.445688,58.418713,1.7049952,63.707189,2022
5175,0.99936089,Agropecuaria,2030.3962,28.273094,56.633719,1.6748499,54.995679,2022
5176,0.75691199,Agropecuaria,2104.5461,28.937134,55.281799,1.643901,49.15938,2022
5177,0.80737801,Agropecuaria,2118.6075,29.062392,55.033752,1.6374403,45.046982,2022
5178,1.0208979,Floresta,2061.2618,28.554295,55.974554,1.670832,42.09032,2022
5179,1.1376233,Agropecuaria,1969.1347,27.737543,57.432357,1.7317076,40.074652,2022
5180,1.2061515,Agropecuaria,1879.9861,26.944553,58.792211,1.7991313,38.991994,2022
5181,1.2484885,Floresta,1807.6231,26.296908,59.860018,1.8612822,38.941876,2022
5182,1.2671031,Agropecuaria,1751.1478,25.786817,60.675313,1.9146237,40.063459,2022
5184,1.2594193,Floresta,1666.8172,25.003671,61.906276,1.9969042,46.51515,2022
5185,1.2500589,Floresta,1631.1808,24.648692,62.458896,2.03026,52.390874,2022
5186,1.2416926,Agropecuaria,1596.749,24.271473,63.024777,2.0634341,60.639819,2022
5187,1.2345126,Agropecuaria,1562.4361,23.837617,63.62486,2.1021859,71.920931,2022
5188,1.2280702,Agropecuaria,1527.9883,23.308758,64.267753,2.1543183,86.922804,2022
5189,1.2218987,Floresta,1494.0389,22.643109,64.948296,2.2295946,105.93058,2022
5190,1.2158927,Floresta,1462.439,21.811028,65.638171,2.3373019,127.88092,2022
5191,1.2107334,Floresta,1436.6443,20.850776,66.267052,2.4764355,149.13233,2022
5251,1.5892209,Agropecuaria,1631.9687,23.529349,73.198983,1.4185778,23.996016,2022
5252,1.5623725,Floresta,1639.2721,23.734351,71.95123,1.4656108,28.592862,2022
5253,1.4929102,Floresta,1653.0908,24.070185,70.013373,1.5365207,44.945096,2022
5254,1.5108945,Floresta,1671.0544,24.437803,68.044234,1.6045868,82.267325,2022
5255,1.5534106,Agropecuaria,1692.3549,24.79838,66.301614,1.6587565,104.42605,2022
5256,1.4101415,Floresta,1718.0487,25.159761,64.773544,1.6980095,80.669877,2022
5257,1.3007812,Floresta,1750.4915,25.55012,63.359558,1.7239256,81.650192,2022
5258,1.2656281,Floresta,1792.9239,26.005356,61.949946,1.7373747,84.58824,2022
5259,1.231463,Floresta,1848.7805,26.561034,60.455134,1.7377343,73.568158,2022
5260,1.1645193,Floresta,1919.2892,27.231284,58.8471,1.7237879,62.426461,2022
5261,1.0661188,Agropecuaria,1997.1665,27.953175,57.258574,1.6974919,54.614244,2022
5262,0.95686034,Agropecuaria,2058.3587,28.513437,56.095579,1.6711622,49.280886,2022
5263,0.97407452,Agropecuaria,2069.5539,28.615714,55.866533,1.6683473,45.56884,2022
5264,1.0874566,Agropecuaria,2022.5361,28.18775,56.613075,1.7039681,43.004002,2022
5265,1.1861786,Floresta,1945.39,27.482328,57.807546,1.7679585,41.381873,2022
5266,1.2677051,Floresta,1868.7435,26.776125,58.948708,1.8401827,40.666001,2022
5270,1.2864917,Agropecuaria,1677.7378,24.988468,61.66486,2.0438434,49.3975,2022
5271,1.2645789,Agropecuaria,1644.0135,24.661526,62.182372,2.0710245,55.939869,2022
5272,1.248903,Agropecuaria,1610.7978,24.3175,62.72446,2.0949265,65.392979,2022
5273,1.2370565,Floresta,1577.3475,23.928458,63.30443,2.12128,78.811916,2022
5274,1.2269752,Agropecuaria,1543.7198,23.466775,63.923117,2.1570222,97.498266,2022
5275,1.2170723,Floresta,1510.7006,22.907849,64.569279,2.2095496,122.52294,2022
5276,1.2064434,Floresta,1479.9168,22.24479,65.214073,2.2840704,153.25053,2022
5277,1.1960055,Floresta,1453.954,21.527153,65.799931,2.3764303,184.652,2022
5336,1.5913526,Floresta,1637.4592,23.701337,72.062368,1.465954,26.93254,2022
5337,1.9158747,Agropecuaria,1638.167,23.70367,72.09077,1.464272,27.964479,2022
5338,1.6509465,Agropecuaria,1645.335,23.875343,71.076309,1.5042687,31.924142,2022
5339,1.5271666,Agropecuaria,1658.1264,24.155639,69.480981,1.5653369,43.032869,2022
5340,1.5217511,Agropecuaria,1674.5109,24.469521,67.807335,1.625587,61.501289,2022
5341,1.514283,Floresta,1693.7155,24.784463,66.27411,1.6751123,86.754658,2022
5342,1.4186372,Floresta,1716.5294,25.104093,64.891027,1.7124449,74.071616,2022
5343,1.3311957,Floresta,1744.7387,25.44827,63.593481,1.7386557,69.634084,2022
5344,1.2782831,Floresta,1780.5602,25.841207,62.310221,1.7544904,69.125192,2022
5345,1.2325221,Floresta,1825.7896,26.302256,60.99332,1.7597335,64.365494,2022
5346,1.1770724,Agropecuaria,1879.7895,26.827947,59.652335,1.7541265,57.952489,2022
5347,1.1197011,Agropecuaria,1935.6049,27.357177,58.411482,1.7403242,52.442317,2022
5348,1.0844203,Agropecuaria,1976.7555,27.741805,57.541938,1.7283337,48.25801,2022
5349,1.0987161,Floresta,1983.8643,27.805763,57.323971,1.7349778,45.213266,2022
5350,1.1587215,Floresta,1952.7631,27.509727,57.755021,1.7714925,43.111755,2022
5351,1.2453074,Floresta,1899.6763,27.001186,58.518435,1.832715,41.856468,2022
5352,1.3621773,Floresta,1844.1033,26.461237,59.292371,1.9039072,41.447047,2022
5353,1.4798405,Agropecuaria,1795.8387,25.985773,59.939148,1.9722075,41.965458,2022
5358,1.2544918,Floresta,1627.6614,24.384446,62.351826,2.1330256,68.703565,2022
5359,1.2383892,Agropecuaria,1595.0329,24.052866,62.912969,2.1427531,83.80886,2022
5360,1.224939,Floresta,1562.1921,23.673115,63.506813,2.157506,105.52389,2022
5361,1.2109924,Floresta,1530.2892,23.237147,64.112164,2.1827612,135.81732,2022
5362,1.1938339,Floresta,1500.8904,22.754201,64.697602,2.2210324,174.85773,2022
5363,1.1736034,Formacao_natural,1475.8564,22.270142,65.218504,2.2679207,216.63306,2022
5424,1.5582056,Agropecuaria,1655.5628,24.08823,69.761465,1.5667234,34.999682,2022
5425,1.5438403,Floresta,1666.3705,24.293874,68.636488,1.6110313,38.735422,2022
5426,1.5737197,Agropecuaria,1679.9928,24.533297,67.38265,1.6571668,37.881352,2022
5427,1.4667364,Agropecuaria,1695.8878,24.784202,66.154932,1.6975893,54.738273,2022
5428,1.3949387,Agropecuaria,1714.5898,25.046066,64.984918,1.7303572,59.893985,2022
5429,1.3325333,Floresta,1737.2714,25.328971,63.852916,1.7556984,59.624836,2022
5430,1.2802907,Floresta,1765.158,25.6445,62.733278,1.7740187,58.752415,2022
5431,1.2288376,Floresta,1798.7266,25.997483,61.61868,1.7854389,56.413858,2022
5432,1.1674059,Agropecuaria,1836.3624,26.373773,60.542453,1.7905018,52.982605,2022
5433,1.0998025,Agropecuaria,1872.5909,26.724029,59.601247,1.7920136,49.498799,2022
5434,1.0727314,Corpo_dagua,1897.7203,26.959661,58.947426,1.7971283,46.518698,2022
5435,1.1176719,Agropecuaria,1902.2396,26.992005,58.704578,1.8163724,44.202801,2022
5436,1.1902079,Agropecuaria,1884.6401,26.804553,58.848926,1.8572033,42.577086,2022
5437,1.2843157,Floresta,1853.1778,26.472439,59.21138,1.9178779,41.659329,2022
5438,1.4471405,Agropecuaria,1818.5362,26.098356,59.613955,1.9889678,41.503753,2022
5439,1.6908514,Agropecuaria,1786.9613,25.749782,59.970377,2.059077,42.219168,2022
5444,1.2564277,Agropecuaria,1648.2217,24.462907,61.891866,2.1834276,70.056045,2022
5509,1.6663054,Agropecuaria,1661.1025,24.186548,69.056281,1.6125382,36.220141,2022
5510,1.4691168,Floresta,1667.2696,24.278005,68.62644,1.630285,36.695676,2022
5511,1.4548306,Agropecuaria,1675.985,24.419668,67.900783,1.6590475,39.339683,2022
5512,1.4703395,Floresta,1686.527,24.590622,67.021965,1.6911192,41.94674,2022
5513,1.4210159,Floresta,1698.6541,24.778639,66.080784,1.7217601,47.308256,2022
5514,1.3692764,Agropecuaria,1712.8021,24.981708,65.115958,1.7492276,51.058387,2022
5515,1.3222198,Floresta,1729.7418,25.20283,64.141803,1.773243,52.172322,2022
5516,1.2759509,Floresta,1750.0716,25.444389,63.169156,1.793928,51.916344,2022
5517,1.2223071,Floresta,1773.6185,25.702561,62.218453,1.8115701,50.673063,2022
5518,1.1419551,Agropecuaria,1798.7248,25.960734,61.330395,1.827089,48.726318,2022
5519,1.0009005,Floresta,1821.6995,26.184093,60.57093,1.8430188,46.531802,2022
5520,0.91928504,Agropecuaria,1837.3419,26.323515,60.016612,1.8643291,44.471579,2022
5521,1.073906,Agropecuaria,1841.3963,26.33725,59.712111,1.8976198,42.771943,2022
5522,1.1962473,Floresta,1833.677,26.220243,59.628561,1.9479022,41.558769,2022
5523,1.2866067,Floresta,1818.4712,26.010823,59.67443,2.0150507,40.922043,2022
5524,1.4122618,Floresta,1801.3197,25.765085,59.757273,2.0928923,40.957992,2022
5525,1.5793697,Agropecuaria,1785.4407,25.526392,59.836502,2.1708523,41.797014,2022
5526,1.5360066,Agropecuaria,1770.542,25.313115,59.931555,2.2365561,43.629542,2022
5530,1.253604,Agropecuaria,1673.7301,24.546872,61.324784,2.2522081,69.228586,2022
5599,1.3698873,Agropecuaria,1702.2245,24.755876,66.170159,1.7430639,44.380138,2022
5600,1.343663,Area_nao_vegetada,1711.8111,24.908842,65.345959,1.7659758,46.392373,2022
5601,1.3106009,Floresta,1723.3668,25.077208,64.477154,1.7888823,47.327268,2022
5602,1.2725181,Agropecuaria,1737.2516,25.258223,63.599041,1.8118026,47.31604,2022
5603,1.2239786,Agropecuaria,1753.1508,25.444461,62.746884,1.8351095,46.577105,2022
5604,1.1467717,Agropecuaria,1769.7969,25.621132,61.959066,1.8598587,45.331076,2022
5605,1.0022922,Floresta,1784.9587,25.765274,61.27678,1.8883062,43.840814,2022
5606,0.91503626,Floresta,1796.0342,25.850161,60.734162,1.924231,42.360991,2022
